epoch,train loss,reg loss,train acc,test loss,test acc
141,0.001684799775653235,0.0,99.958,0.2963552429067968,tensor(94.1700)
142,0.0012280305947523374,0.0,99.986,0.29417975261957957,tensor(94.3100)
143,0.0010974626273822744,0.0,99.98,0.2970089423987601,tensor(94.2900)
144,0.0011047913808933793,0.0,99.982,0.2964481838574313,tensor(94.2500)
145,0.0011553148892208135,0.0,99.982,0.2939750115678768,tensor(94.3300)
146,0.0012193744320822403,0.0,99.976,0.30076240409504285,tensor(94.1500)
147,0.0011823203117110564,0.0,99.98,0.2949521891546972,tensor(94.3100)
148,0.0010630662979915191,0.0,99.984,0.2951927660691618,tensor(94.3400)
149,0.0012276357350436647,0.0,99.982,0.2933167021608714,tensor(94.2300)
150,0.0011098337864659232,0.0,99.978,0.2981853195362621,tensor(94.0800)
151,0.0009947329252146375,0.0,99.984,0.29750068342745906,tensor(94.1100)
152,0.0010977890262065324,0.0,99.982,0.2967568722863992,tensor(94.2200)
153,0.0010096090192979691,0.0,99.98,0.2967205854377361,tensor(94.1400)
154,0.0010278389465104107,0.0,99.988,0.2945030932926168,tensor(94.3200)
155,0.0009165571013279707,0.0,99.986,0.29452717153712954,tensor(94.2800)
156,0.0010061170053235495,0.0,99.984,0.2953667919142078,tensor(94.3000)
157,0.000998967237506011,0.0,99.988,0.29538104679397864,tensor(94.3100)
158,0.0009342325831079133,0.0,99.988,0.29233096968947037,tensor(94.3200)
159,0.0010129595057990699,0.0,99.986,0.29292768149664905,tensor(94.3500)
160,0.0009431027515044359,0.0,99.992,0.29386663636324384,tensor(94.3000)
161,0.0008949269769427469,0.0,99.988,0.2917086843664598,tensor(94.3300)
162,0.0009740398228015506,0.0,99.982,0.2916194577183988,tensor(94.3500)
163,0.0009543052274612143,0.0,99.982,0.2945850059540585,tensor(94.3100)
164,0.0009992432825898644,0.0,99.98,0.29240676760673523,tensor(94.3300)
165,0.001074424949650002,0.0,99.982,0.29284470505786664,tensor(94.3400)
166,0.0009371849823834894,0.0,99.988,0.28971502448272224,tensor(94.4300)
167,0.0008218242735240029,0.0,99.992,0.29141647477794175,tensor(94.3700)
168,0.0008225913566256611,0.0,99.99,0.2910141490700871,tensor(94.3700)
169,0.0008856953367425237,0.0,99.986,0.29118621518666093,tensor(94.3500)
170,0.0009586965329594349,0.0,99.98,0.29337712911644365,tensor(94.3000)
171,0.000978576914031948,0.0,99.984,0.2930248041044582,tensor(94.2700)
172,0.0008538534964967627,0.0,99.988,0.2939755450369734,tensor(94.3300)
173,0.0008718070348736663,0.0,99.978,0.2922003066374196,tensor(94.3800)
174,0.0007899941034012068,0.0,99.99,0.29417742303375044,tensor(94.3000)
175,0.0008560525092411225,0.0,99.99,0.29323742384410867,tensor(94.3600)
176,0.0007243871792665091,0.0,99.99,0.2922517154553924,tensor(94.4200)
177,0.0008809173373801735,0.0,99.986,0.29481587863781233,tensor(94.2700)
178,0.0007222812279509619,0.0,99.988,0.2915644611448351,tensor(94.3900)
179,0.0008648594895091195,0.0,99.986,0.294523246435806,tensor(94.3900)
180,0.0008576412868886763,0.0,99.99,0.29205178435553203,tensor(94.4000)
181,0.0007332111853499485,0.0,99.99,0.29382684431744344,tensor(94.3400)
182,0.0008156807103939802,0.0,99.986,0.2925804348831827,tensor(94.3800)
183,0.0007761953512202196,0.0,99.988,0.2915147536556528,tensor(94.4000)
184,0.0008119322642671297,0.0,99.992,0.2955246177135092,tensor(94.3400)
185,0.0008735504389709931,0.0,99.984,0.29117041137633903,tensor(94.4100)
186,0.0008132256263007338,0.0,99.994,0.29254094116163976,tensor(94.4100)
187,0.0008126799890212566,0.0,99.99,0.292697510070572,tensor(94.4500)
188,0.0007496162344278463,0.0,99.998,0.2936026796021245,tensor(94.3700)
189,0.0007968839063650171,0.0,99.994,0.2912775071883442,tensor(94.4700)
190,0.0008131955754857373,0.0,99.988,0.29465645638228666,tensor(94.3700)
191,0.0007577540999941098,0.0,99.99,0.2918408303850829,tensor(94.3400)
192,0.0007695543411197529,0.0,99.994,0.29182645893006615,tensor(94.3400)
193,0.0008289380254259763,0.0,99.984,0.2934671686303736,tensor(94.3000)
194,0.0007035557126912933,0.0,99.994,0.29555712565027104,tensor(94.2400)
195,0.0007960629578473088,0.0,99.984,0.29269447982913316,tensor(94.4400)
196,0.0007430714282236295,0.0,99.99,0.2963844525693643,tensor(94.3500)
197,0.000626363734922145,0.0,99.996,0.2921065880042134,tensor(94.4500)
198,0.0006738573768253003,0.0,99.994,0.2963300594551997,tensor(94.3000)
199,0.0008892383452826508,0.0,99.986,0.2932574517573371,tensor(94.3800)
